# #######################################################
# LOS LOG
# LOS Statistics
# #######################################################
# 
# Parameters [Units]:
# LOS exit time [s], LOS start time [s],Time of min distance [s],ACID1 [-],ACID2 [-],LAT1 [deg],LON1 [deg],ALT1 [ft],LAT2 [deg],LON2 [deg],ALT2 [ft],DIST [m]
# 
# simt
1409.50000000,1399.50000000,1406.70000000,D1229,D1608,48.24113769,16.33660091,91.44000000,48.24114077,16.33661120,91.44000000,0.83500819
1415.00000000,1400.00000000,1410.70000000,D769,D919,48.21305830,16.39117264,18.28800000,48.21305751,16.39117685,19.20739000,0.32392619
1415.00000000,1413.50000000,1414.95000000,D1792,D1546,48.21603000,16.33853027,18.28800000,48.21590076,16.33875212,26.63190000,21.83385498
1417.50000000,1407.00000000,1408.00000000,D1478,D1059,48.21946897,16.37074021,10.19556000,48.21946953,16.37074051,16.14119000,0.06532498
1422.50000000,1416.50000000,1418.20000000,D992,D1302,48.20737588,16.41853510,79.79139000,48.20737761,16.41854480,75.55230000,0.74395440
1424.00000000,1422.00000000,1423.45000000,D1587,D1687,48.24106359,16.33374585,18.28800000,48.24128276,16.33374104,25.65661000,24.37371941
1425.50000000,1425.00000000,1425.45000000,D1572,D1373,48.19808438,16.42366038,55.58790000,48.19817186,16.42377483,47.86032000,12.90677058
1431.50000000,1430.00000000,1430.00000000,D569,D1607,48.20453222,16.43032366,82.29600000,48.20433063,16.43039023,89.86378000,22.95254902
1435.00000000,1431.00000000,1431.00000000,D490,D692,48.17587541,16.38017703,11.83820000,48.17587616,16.38017719,15.97000000,0.08452784
1444.00000000,1441.00000000,1441.95000000,D1107,D1125,48.20954458,16.42703258,33.03270000,48.20966784,16.42723967,31.70739000,20.57512425
1449.00000000,1448.50000000,1448.95000000,D902,D1247,48.20332199,16.36829921,0.80078000,48.20358197,16.36843380,9.14400000,30.58062800
1450.00000000,1439.50000000,1449.95000000,D1125,D1121,48.20963018,16.42751588,39.54780000,48.20952106,16.42741304,31.70739000,14.32776348
1451.00000000,1448.50000000,1449.80000000,D1119,D1252,48.21081615,16.34039575,16.51261000,48.21099694,16.34048759,21.69033000,21.22367785
1451.50000000,1449.50000000,1451.45000000,D1877,D1533,48.20071352,16.36850932,44.39384000,48.20070254,16.36879554,36.57600000,21.24815230
1452.50000000,1448.50000000,1450.70000000,D1258,D873,48.19451800,16.38624990,18.28800000,48.19469410,16.38647522,21.70739000,25.73565861
1461.50000000,1460.50000000,1460.70000000,D569,D1607,48.20529284,16.43128638,73.15200000,48.20531494,16.43085984,73.15200000,31.70510379
1467.00000000,1463.50000000,1466.95000000,D1179,D1412,48.19883227,16.37681701,73.15200000,48.19870565,16.37695943,82.29600000,17.59702404
1470.50000000,1470.00000000,1470.00000000,D654,D1242,48.19838156,16.37466306,22.56720000,48.19846488,16.37504129,29.20739000,29.52487475
1471.00000000,1465.50000000,1466.55000000,D1635,D1670,48.19943566,16.34940261,19.20739000,48.19942140,16.34940027,13.07973000,1.59569592
1472.50000000,1471.50000000,1472.45000000,D1317,D966,48.19982421,16.37356394,29.20739000,48.19992647,16.37348314,20.92203000,12.85150392
1481.00000000,1478.00000000,1479.05000000,D1292,D1373,48.20330118,16.43056780,111.50339000,48.20330468,16.43055949,118.87200000,0.72870273
1484.50000000,1476.50000000,1480.25000000,D1186,D1323,48.20950902,16.42752704,36.57600000,48.20941403,16.42721857,36.57600000,25.18069582
1485.50000000,1473.00000000,1473.00000000,D1317,D966,48.19983738,16.37356590,26.77978000,48.19992363,16.37344230,20.92203000,13.26236989
1487.50000000,1486.00000000,1486.40000000,D840,D1725,48.20351264,16.36441848,67.00811000,48.20333868,16.36410976,62.29139000,29.96062972
1489.50000000,1487.50000000,1489.45000000,D1509,D1508,48.18048955,16.40192099,13.12545000,48.18066222,16.40213050,4.14329000,24.69666382
1490.00000000,1488.50000000,1489.95000000,D1750,D1512,48.21419521,16.35842573,113.99520000,48.21433652,16.35874539,103.88674000,28.42241280
1490.50000000,1489.50000000,1489.50000000,D1226,D1572,48.19416845,16.41801296,27.43200000,48.19407621,16.41781732,34.00339000,17.76240410
1493.00000000,1480.50000000,1488.55000000,D977,D1575,48.20140791,16.35476662,18.28800000,48.20138800,16.35477911,16.51635000,2.39958219
1495.00000000,1491.00000000,1492.55000000,D1219,D1252,48.20950587,16.34871010,33.60420000,48.20963822,16.34878666,27.43200000,15.77203840
1499.00000000,1491.00000000,1495.95000000,D1186,D1596,48.20918889,16.42753746,34.91865000,48.20913835,16.42761141,36.57600000,7.84968238
1501.00000000,1499.00000000,1500.95000000,D1234,D1347,48.19870395,16.37696150,27.43200000,48.19889962,16.37687662,18.28800000,22.64838517
1501.50000000,1496.50000000,1499.25000000,D823,D629,48.20075335,16.36878494,45.72000000,48.20050702,16.36870144,45.72000000,28.08080375
1502.50000000,1497.00000000,1499.40000000,D1857,D566,48.20100821,16.36897232,27.43200000,48.20109697,16.36899031,28.15590000,9.95854040
1507.50000000,1505.00000000,1505.00000000,D1360,D1053,48.18913462,16.32837178,107.16842000,48.18913122,16.32833597,112.29139000,2.68182807
1507.50000000,1495.00000000,1501.60000000,D488,D673,48.21413293,16.35893161,9.14400000,48.21431860,16.35897811,14.47216000,20.93087246
1519.50000000,1514.50000000,1516.55000000,D1945,D717,48.24557973,16.42418975,100.58400000,48.24559785,16.42419085,94.86861000,2.01732370
1520.00000000,1512.00000000,1515.55000000,D411,D673,48.21420844,16.35831832,11.89863000,48.21439753,16.35838507,15.27226000,21.59989872
1525.00000000,1513.00000000,1515.25000000,D673,D1750,48.21439550,16.35839504,15.27226000,48.21437091,16.35838296,21.47768000,2.87753303
1526.50000000,1525.00000000,1526.45000000,D755,D1631,48.19931127,16.37584794,53.16478000,48.19926122,16.37615236,45.05699000,23.23900973
1529.00000000,1527.00000000,1528.95000000,D755,D1631,48.19931984,16.37576261,51.59823000,48.19927327,16.37603204,43.28534000,20.62968312
1533.50000000,1518.00000000,1521.85000000,D1347,D1580,48.19929529,16.37591388,25.14016000,48.19929572,16.37591424,25.48890000,0.05473535
1538.50000000,1523.50000000,1538.45000000,D1559,D1156,48.18920918,16.33098680,8.41939000,48.18921890,16.33090980,18.28800000,5.80960534
1538.50000000,1537.50000000,1537.50000000,D822,D1735,48.20705975,16.38037325,14.79139000,48.20712022,16.38065566,9.14400000,21.98204423
1539.00000000,1538.00000000,1538.95000000,D678,D1825,48.19473243,16.36711067,34.68200000,48.19498614,16.36703025,26.63190000,28.83446639
1542.50000000,1541.50000000,1541.50000000,D1676,D1089,48.20192614,16.36299562,97.29139000,48.20195133,16.36263543,91.44000000,26.84078706
1548.50000000,1536.50000000,1544.25000000,D1764,D1753,48.18989764,16.29966538,27.43200000,48.18989914,16.29966384,34.91865000,0.20150263
1550.50000000,1550.00000000,1550.40000000,D1998,D867,48.23472020,16.39376135,30.65661000,48.23486255,16.39405769,38.57600000,27.06006044
1560.00000000,1559.50000000,1559.50000000,D1850,D1489,48.19866813,16.34082222,77.29139000,48.19860756,16.34045075,69.73642000,28.34391898
1564.50000000,1558.00000000,1559.05000000,D1528,D1767,48.18992397,16.29943922,34.91865000,48.18992448,16.29943839,27.43200000,0.08422029
1566.50000000,1566.00000000,1566.00000000,D1434,D1146,48.22921025,16.34571011,109.72800000,48.22910734,16.34610672,117.29139000,31.52793259
1575.50000000,1573.50000000,1573.95000000,D1187,D1427,48.19837728,16.38501888,18.28800000,48.19814380,16.38525189,24.46020000,31.18141091
1576.00000000,1575.00000000,1575.95000000,D1307,D611,48.18606243,16.32033384,112.69980000,48.18622058,16.32040245,121.48832000,18.30686115
1584.50000000,1582.50000000,1584.45000000,D1758,D1375,48.19885401,16.37683871,45.72000000,48.19868341,16.37698584,54.80061000,21.88135501
1592.50000000,1591.50000000,1591.60000000,D1078,D411,48.21443997,16.35934604,35.25774000,48.21422961,16.35963381,37.36378000,31.65135209
1595.50000000,1595.00000000,1595.00000000,D1317,D187,48.19658254,16.35610472,89.79139000,48.19647560,16.35583319,82.29600000,23.37636438
1602.50000000,1600.50000000,1600.50000000,D2034,D2008,48.21289313,16.37198512,23.15280000,48.21267537,16.37193865,28.35139000,24.45781130
1606.00000000,1602.50000000,1603.10000000,D1733,D1207,48.18655351,16.31870270,27.43200000,48.18655479,16.31869963,34.79139000,0.26857446
1606.50000000,1605.50000000,1606.45000000,D2034,D2008,48.21314788,16.37194962,17.56410000,48.21288185,16.37198222,25.22719000,29.68020759
1608.00000000,1607.50000000,1607.95000000,D1089,D1825,48.20102855,16.36713464,73.00584000,48.20104586,16.36748066,80.63865000,25.71682653
1608.50000000,1607.00000000,1607.00000000,D2034,D2008,48.21315774,16.37191434,17.56029000,48.21289449,16.37198489,24.25564000,29.73591976
1610.00000000,1608.50000000,1609.95000000,D1089,D1825,48.20102855,16.36713464,71.23419000,48.20103511,16.36741315,79.70520000,20.65386978
1613.50000000,1612.50000000,1612.50000000,D1089,D894,48.20083838,16.36688938,54.86019000,48.20102855,16.36713464,60.38723000,27.88503699
1619.50000000,1613.50000000,1616.10000000,D1329,D1722,48.18039118,16.40272552,9.14400000,48.18038648,16.40283607,9.14400000,8.21357004
1619.50000000,1618.50000000,1618.50000000,D1609,D896,48.19164121,16.36680782,62.30878000,48.19173031,16.36681363,54.86400000,9.91708191
1621.00000000,1620.00000000,1620.00000000,D1609,D896,48.19164121,16.36680782,59.88117000,48.19188621,16.36684483,54.13629000,27.38052948
1629.50000000,1628.00000000,1629.45000000,D928,D1531,48.22373570,16.39748592,74.57833000,48.22377105,16.39710968,83.29723000,28.14760010
1635.00000000,1632.50000000,1632.50000000,D1216,D1453,48.21668720,16.36651555,82.29600000,48.21669446,16.36653086,89.79139000,1.39295901
1649.00000000,1645.00000000,1646.30000000,D1989,D915,48.14368792,16.34959171,45.72000000,48.14366797,16.34965162,39.01261000,4.96734699
1652.00000000,1651.50000000,1651.50000000,D1550,D1768,48.21046985,16.42090520,54.86400000,48.21066998,16.42122239,62.29139000,32.36786375
1668.00000000,1663.00000000,1665.35000000,D1622,D1517,48.19420593,16.29953802,82.29600000,48.19420722,16.29953817,82.29600000,0.14446117
1673.00000000,1672.00000000,1672.95000000,D1347,D654,48.19529380,16.36299041,43.36599000,48.19528209,16.36314195,35.60445000,11.30760458
1674.50000000,1657.50000000,1662.15000000,D1788,D187,48.19377439,16.35294560,18.28800000,48.19377288,16.35287787,18.28800000,5.02302517
1677.00000000,1676.00000000,1676.00000000,D2051,D1821,48.18124719,16.37666558,34.79139000,48.18126322,16.37694213,27.43200000,20.58142933
1689.50000000,1670.00000000,1674.15000000,D873,D1242,48.19533842,16.36343294,11.83005000,48.19534136,16.36342922,18.28800000,0.42787687
1689.50000000,1685.50000000,1685.50000000,D1497,D1021,48.19842056,16.35920652,11.83820000,48.19842244,16.35920560,16.63939000,0.22015047
1695.00000000,1691.50000000,1692.75000000,D1216,D1147,48.21415218,16.35877527,64.00800000,48.21433490,16.35882956,56.98606000,20.71133609
1699.00000000,1698.00000000,1698.00000000,D1558,D1633,48.19730391,16.41187739,82.05435000,48.19728926,16.41185221,74.66897000,2.47701889
1702.00000000,1700.00000000,1701.95000000,D2171,D1873,48.19009528,16.37581434,24.20739000,48.18987297,16.37586262,15.31620000,24.97758451
1702.50000000,1700.50000000,1701.75000000,D1540,D1003,48.19684374,16.41161898,118.87200000,48.19705686,16.41145803,123.12200000,26.53122580
1704.00000000,1703.50000000,1703.95000000,D705,D1392,48.16275087,16.38855946,45.72000000,48.16252393,16.38832812,35.66478000,30.51576722
1706.50000000,1686.50000000,1703.00000000,D1802,D1329,48.18038039,16.40252342,9.14400000,48.18036875,16.40252650,9.14400000,1.31409987
1709.00000000,1704.50000000,1706.55000000,D1839,D1802,48.18030032,16.40289999,9.14400000,48.18011318,16.40280300,9.14400000,22.01600290
1712.00000000,1703.50000000,1703.50000000,D1953,D1395,48.21205809,16.42347328,14.01642000,48.21205104,16.42348340,19.20739000,1.08498009
1715.00000000,1711.50000000,1712.60000000,D1081,D1950,48.20331636,16.43056419,27.43200000,48.20331332,16.43057464,30.85139000,0.84537233
1717.50000000,1711.50000000,1714.25000000,D1258,D1791,48.20179977,16.36290605,64.00800000,48.20189086,16.36296535,67.29139000,11.04169303
1734.00000000,1713.50000000,1730.70000000,D1329,D1839,48.18040328,16.40231314,9.14400000,48.18032814,16.40206875,9.14400000,19.95344943
1735.00000000,1725.50000000,1726.80000000,D1609,D1631,48.20086683,16.36693516,46.95063000,48.20091050,16.36703085,51.89220000,8.59444424
1738.50000000,1722.00000000,1728.25000000,D2133,D1580,48.20098060,16.36720287,24.58974000,48.20106861,16.36720255,21.41220000,9.78666272
1743.00000000,1740.50000000,1740.50000000,D1140,D1037,48.21790807,16.40409878,27.43200000,48.21799170,16.40399009,33.01788000,12.30054524
1743.50000000,1743.00000000,1743.00000000,D1949,D611,48.19025352,16.31747773,12.46560000,48.19022384,16.31779217,20.06339000,23.54158412
1744.50000000,1744.00000000,1744.00000000,D1949,D611,48.19025352,16.31747773,10.49330000,48.19022322,16.31780243,17.56339000,24.30439717
1746.50000000,1744.50000000,1745.90000000,D2010,D1853,48.20834695,16.42873874,31.70739000,48.20848476,16.42902517,37.75710000,26.17927672
1747.00000000,1746.50000000,1746.50000000,D1949,D611,48.19025352,16.31747773,0.00000000,48.19022322,16.31780243,7.56339000,24.30439717
1756.00000000,1754.50000000,1755.05000000,D2261,D1984,48.15336042,16.39480361,54.86400000,48.15354602,16.39463485,50.36861000,24.13761134
1766.50000000,1765.00000000,1766.25000000,D1862,D2010,48.20844691,16.42907023,36.57600000,48.20831412,16.42878573,44.37571000,25.73843939
1775.00000000,1773.00000000,1773.95000000,D2254,D2225,48.23288200,16.42762534,36.57600000,48.23288683,16.42800540,41.44461000,28.15492478
1777.00000000,1769.00000000,1772.95000000,D576,D1375,48.20072709,16.36672912,27.43200000,48.20072651,16.36672968,27.43200000,0.07763044
1800.50000000,1799.00000000,1800.45000000,D2118,D1965,48.21115454,16.42895231,46.44461000,48.21110845,16.42861066,36.57600000,25.82907121
1801.00000000,1799.50000000,1799.50000000,D1652,D1360,48.18677358,16.36374631,73.15200000,48.18672311,16.36370776,79.79139000,6.29790222
1802.00000000,1800.50000000,1800.50000000,D1634,D1605,48.17904925,16.36223273,21.26361000,48.17902473,16.36256118,28.35139000,24.50551689
1824.00000000,1816.50000000,1819.30000000,D2162,D1999,48.19402996,16.29955176,18.28800000,48.19402970,16.29954200,25.77465000,0.72405274
1825.00000000,1794.00000000,1820.25000000,D1451,D1413,48.22370596,16.38928669,18.28800000,48.22370635,16.38928615,16.70685000,0.05941603
1831.50000000,1822.50000000,1831.45000000,D1797,D2187,48.19071103,16.37600332,28.15661000,48.19079803,16.37595002,18.28800000,10.44931051
1837.00000000,1832.50000000,1833.75000000,D1528,D708,48.18920993,16.33098589,16.51635000,48.18921595,16.33098253,10.65276000,0.71427251
1849.00000000,1848.50000000,1848.95000000,D2008,D2285,48.19514350,16.36131048,37.18200000,48.19499239,16.36106556,27.26055000,24.73612613
1850.50000000,1848.50000000,1848.50000000,D1803,D1983,48.21199831,16.42301834,124.79139000,48.21194384,16.42285556,118.86819000,13.49658199
1853.50000000,1851.00000000,1851.00000000,D2191,D916,48.21413865,16.35969078,108.81678000,48.21425077,16.35950636,102.45471000,18.49741665
1854.00000000,1853.50000000,1853.80000000,D2123,D1975,48.21898830,16.37693850,47.50511000,48.21912165,16.37658490,54.86400000,30.10233114
1855.00000000,1854.00000000,1854.95000000,D1469,D2102,48.20156554,16.37417670,19.81339000,48.20153168,16.37387595,28.07970000,22.60542374
1857.00000000,1856.00000000,1856.95000000,D1431,D1995,48.21734232,16.39106943,45.80204000,48.21715250,16.39109341,54.69255000,21.18170914
1861.50000000,1861.00000000,1861.00000000,D1676,D1230,48.21831304,16.36249384,117.29139000,48.21838898,16.36271463,109.72800000,18.40847416
1863.00000000,1862.00000000,1862.00000000,D1676,D1230,48.21832365,16.36252469,114.79139000,48.21843162,16.36283862,109.55274000,26.17448732
1864.50000000,1851.00000000,1862.45000000,D1736,D1760,48.22491898,16.35533109,104.89514000,48.22492342,16.35532717,109.72800000,0.57267630
1865.00000000,1862.50000000,1863.40000000,D2370,D1978,48.17390097,16.32908969,45.72000000,48.17403623,16.32894969,40.65661000,18.27538919
1867.50000000,1866.00000000,1866.00000000,D2033,D1835,48.19155694,16.33004890,117.29139000,48.19157262,16.33024609,109.72800000,14.72076107
1869.50000000,1852.50000000,1860.40000000,D1187,D1881,48.21737256,16.39091770,18.28800000,48.21740020,16.39095974,20.06339000,4.37669926
1884.50000000,1883.00000000,1883.00000000,D2276,D2095,48.19781666,16.30228009,25.77084000,48.19760659,16.30220282,32.29139000,24.05084630
1885.50000000,1885.00000000,1885.00000000,D2276,D2095,48.19790649,16.30231337,23.92299000,48.19765151,16.30221941,30.72484000,29.19527753
1886.50000000,1886.00000000,1886.00000000,D2276,D2095,48.19795141,16.30233001,22.95144000,48.19767397,16.30222771,29.15829000,31.76749447
1889.00000000,1884.00000000,1886.35000000,D2280,D1950,48.19513418,16.40769698,27.43200000,48.19513353,16.40769610,26.72006000,0.09667699
1894.50000000,1893.00000000,1894.45000000,D1380,D2449,48.18142603,16.34998254,18.28800000,48.18141437,16.35028551,28.03800000,22.50002164
1895.00000000,1873.50000000,1884.30000000,D1881,D1187,48.21707768,16.39165726,18.28800000,48.21707790,16.39165757,19.64429000,0.03389918
1896.50000000,1879.50000000,1881.45000000,D1995,D1881,48.21710691,16.39156870,19.64429000,48.21720439,16.39133144,27.26055000,20.65135509
1897.00000000,1894.00000000,1894.45000000,D1632,D2088,48.20317733,16.43051146,27.43200000,48.20317720,16.43051450,33.35139000,0.22519279
1901.00000000,1900.50000000,1900.50000000,D1995,D1881,48.21692620,16.39232735,18.46326000,48.21699503,16.39191110,25.48890000,31.77523180
1901.50000000,1898.50000000,1899.35000000,D1701,D2191,48.21757572,16.36440833,27.43200000,48.21744809,16.36413399,33.36962000,24.79046369
1904.00000000,1902.50000000,1902.95000000,D2360,D1701,48.21776667,16.36481878,27.43200000,48.21800005,16.36462158,27.43200000,29.78022951
1905.50000000,1903.00000000,1903.00000000,D1787,D1333,48.13730164,16.37820678,36.57600000,48.13748472,16.37813367,42.35939000,21.06860349
1914.00000000,1912.00000000,1913.95000000,D2314,D654,48.19629995,16.34179397,60.88380000,48.19624301,16.34164133,69.74768000,12.96518406
1919.00000000,1914.50000000,1914.50000000,D2336,D1870,48.22004738,16.35461205,37.29139000,48.22008218,16.35470617,30.40761000,7.97499880
1930.50000000,1929.00000000,1929.45000000,D1348,D2034,48.19810146,16.35585805,30.40380000,48.19831431,16.35558164,31.45739000,31.30303148
1934.00000000,1933.50000000,1933.50000000,D2306,D1935,48.20218845,16.37035603,128.01219000,48.20224230,16.37011351,135.50265000,18.94469716
1935.00000000,1933.00000000,1934.95000000,D1951,D1374,48.22517919,16.40052886,11.19321000,48.22509551,16.40062960,19.20739000,11.92842176
1936.00000000,1934.50000000,1934.50000000,D2306,D1935,48.20215904,16.37048121,127.80264000,48.20222316,16.37019576,134.56920000,22.32503960
1936.50000000,1928.50000000,1932.00000000,D2219,D1701,48.21930433,16.36810331,54.86400000,48.21930431,16.36810324,57.29139000,0.00558440
1937.00000000,1924.00000000,1931.15000000,D2229,D2128,48.20692890,16.35577685,17.31339000,48.20692870,16.35577710,11.84910000,0.02963587
1938.00000000,1931.00000000,1931.00000000,D1617,D2022,48.22078701,16.33416070,19.94916000,48.22082068,16.33397592,27.43200000,14.19258187
1939.50000000,1929.50000000,1939.45000000,D1260,D2128,48.20721797,16.35557897,23.78594000,48.20713345,16.35562956,15.54174000,10.11815577
1944.00000000,1940.00000000,1941.35000000,D1756,D2300,48.23197352,16.34157938,64.00800000,48.23199303,16.34162009,58.94461000,3.71491154
1951.00000000,1948.00000000,1949.30000000,D2250,D1950,48.18893205,16.39966507,34.99539000,48.18892163,16.39961464,32.16402000,3.91310571
1955.50000000,1950.00000000,1950.90000000,D2074,D1514,48.20127962,16.41551594,102.88851000,48.20128098,16.41551647,107.29139000,0.15570864
1956.50000000,1955.00000000,1956.45000000,D1802,D2388,48.19450169,16.38681030,23.23349000,48.19451049,16.38642905,15.21956000,28.27625468
1958.50000000,1955.50000000,1957.40000000,D2045,D2337,48.18143512,16.37907607,32.05061000,48.18143139,16.37906974,27.43200000,0.62664640
1958.50000000,1957.00000000,1958.20000000,D1802,D2388,48.19451705,16.38675415,21.66694000,48.19447179,16.38641410,13.98131000,25.70317994
1961.00000000,1957.50000000,1959.15000000,D1920,D2204,48.19593394,16.33985407,54.86400000,48.19572049,16.33996545,62.35065000,25.12868328
1974.00000000,1973.00000000,1973.25000000,D2336,D1896,48.21736524,16.35969655,92.88780000,48.21725714,16.35930290,91.44000000,31.54599192
1978.50000000,1974.00000000,1975.90000000,D2096,D2098,48.15549669,16.39048481,45.72000000,48.15553895,16.39028718,53.20665000,15.39485730
1984.00000000,1983.50000000,1983.50000000,D1490,D1873,48.19096963,16.35508340,1.65735000,48.19120639,16.35483807,8.28339000,31.99717591
1985.00000000,1984.50000000,1984.50000000,D1490,D1873,48.19096963,16.35508340,0.00000000,48.19120639,16.35483807,5.78339000,31.99717591
1989.00000000,1986.50000000,1987.95000000,D2044,D2453,48.16019445,16.40737396,18.28800000,48.16037756,16.40735546,23.15661000,20.40678247
1991.50000000,1985.50000000,1987.20000000,D2222,D2442,48.20205603,16.37091409,34.79139000,48.20205588,16.37091474,27.43200000,0.05033642
2009.00000000,2007.50000000,2007.50000000,D2037,D2288,48.20261235,16.38387974,34.79139000,48.20273109,16.38415211,27.43200000,24.12020624
2011.00000000,2010.50000000,2010.95000000,D1935,D2051,48.20492585,16.37818856,109.55655000,48.20495017,16.37821341,117.29139000,3.27241516
2013.50000000,2011.50000000,2011.50000000,D1935,D2051,48.20496812,16.37823167,109.55274000,48.20496073,16.37822418,114.79139000,0.99212656
2013.50000000,2012.00000000,2012.00000000,D1857,D2469,48.20144926,16.42857290,109.72800000,48.20144074,16.42856486,117.29139000,1.11946883
2019.00000000,2016.00000000,2016.00000000,D2165,D1719,48.18507133,16.36022578,23.22686000,48.18528269,16.36000587,28.21539000,28.60386822
2023.50000000,2020.00000000,2021.20000000,D2615,D1702,48.19588937,16.27574007,64.00800000,48.19602446,16.27579472,59.86861000,15.55775827
2026.50000000,2026.00000000,2026.00000000,D1913,D1234,48.20280119,16.34025942,13.28339000,48.20280111,16.34027320,6.06473000,1.02107451
2027.50000000,2023.50000000,2024.65000000,D1880,D2035,48.21901332,16.38077770,29.79139000,48.21901482,16.38078675,25.15561000,0.69052202
2030.00000000,2029.00000000,2029.20000000,D1589,D2445,48.17253387,16.39899193,82.29600000,48.17248261,16.39933103,82.29600000,25.78380371
2032.00000000,2030.00000000,2030.65000000,D2254,D2177,48.20833760,16.42875098,113.49990000,48.20848881,16.42906840,109.72800000,28.91284333
2033.00000000,2031.00000000,2031.00000000,D1935,D2051,48.20647367,16.37977095,107.16842000,48.20645024,16.37974688,112.29139000,3.15729808
2033.00000000,2031.00000000,2032.95000000,D2250,D2197,48.19443766,16.38704438,46.71178000,48.19442165,16.38710343,38.32041000,4.72577270
2037.50000000,2036.00000000,2036.95000000,D2280,D1800,48.19447555,16.38637296,18.28800000,48.19450468,16.38679910,10.80135000,31.75308803
2044.50000000,2039.00000000,2039.00000000,D1701,D2341,48.21787760,16.37742687,18.28800000,48.21793086,16.37737805,24.20739000,6.93961359
2051.50000000,2048.00000000,2050.50000000,D2254,D2294,48.20826353,16.42885643,104.75798000,48.20836882,16.42906959,109.72800000,19.66154175
2052.50000000,2051.00000000,2051.00000000,D2219,D1480,48.21785159,16.38080503,72.16403000,48.21796564,16.38098553,79.07139000,18.43009741
2055.00000000,2052.00000000,2052.00000000,D1935,D2051,48.20809603,16.38142539,107.16842000,48.20801844,16.38134650,112.36378000,10.42245183
2059.00000000,2057.00000000,2058.95000000,D1438,D2153,48.20177902,16.37416010,27.43200000,48.20159232,16.37411503,18.28800000,21.02682842
2060.00000000,2053.50000000,2055.60000000,D2246,D2356,48.17439871,16.39948537,14.01261000,48.17439949,16.39948324,9.14400000,0.18038682
2062.50000000,2061.00000000,2062.45000000,D2143,D2317,48.21228587,16.38668819,12.24096000,48.21219135,16.38701286,20.06339000,26.25266189
2064.00000000,2063.00000000,2063.00000000,D2143,D2317,48.21226267,16.38667235,12.16095000,48.21219632,16.38701094,18.49684000,26.15038240
2066.00000000,2042.50000000,2055.80000000,D2049,D2577,48.19946666,16.31570695,24.67278000,48.19946747,16.31570565,18.28800000,0.13170724
2072.50000000,2063.00000000,2072.45000000,D2107,D1848,48.20727260,16.36712565,33.87090000,48.20721640,16.36714474,25.48666000,6.40670248
2072.50000000,2070.00000000,2070.90000000,D2679,D1962,48.19696071,16.42202009,36.57600000,48.19681542,16.42222526,37.04622000,22.18630302
2086.50000000,2086.00000000,2086.00000000,D2377,D1990,48.19015843,16.32068962,27.43200000,48.19006536,16.32031823,34.79139000,29.41166641
2086.50000000,2085.50000000,2085.50000000,D1335,D1651,48.20803914,16.38398178,15.22910000,48.20828368,16.38402216,21.70739000,27.35622811
2101.00000000,2100.50000000,2100.50000000,D1190,D2262,48.21650075,16.36206696,54.86019000,48.21643491,16.36191933,62.29139000,13.16191452
2103.50000000,2101.50000000,2101.50000000,D1190,D2262,48.21652649,16.36212465,54.65064000,48.21645109,16.36195558,59.79139000,15.07342763
2106.00000000,2104.50000000,2105.95000000,D1767,D2080,48.19616915,16.34851437,71.20890000,48.19613867,16.34822982,79.70520000,21.36229378
2107.00000000,2095.50000000,2102.35000000,D1836,D1540,48.20107797,16.36898227,27.43200000,48.20096933,16.36892407,27.43200000,12.82693325
2112.50000000,2108.00000000,2110.15000000,D1526,D2540,48.21135743,16.38296367,29.23869000,48.21153333,16.38293420,27.43200000,19.67999727
2113.00000000,2112.50000000,2112.95000000,D2516,D2254,48.21066302,16.42101155,72.29139000,48.21075621,16.42132863,82.29600000,25.67953746
2120.50000000,2110.50000000,2120.30000000,D2638,D2527,48.19725999,16.34749785,14.16939000,48.19725917,16.34749971,22.41686000,0.16488640
2129.00000000,2121.00000000,2125.05000000,D2320,D1186,48.19925898,16.37543849,21.25980000,48.19932939,16.37537774,18.28800000,9.03182246
2138.50000000,2134.50000000,2138.45000000,D1998,D2605,48.21348607,16.36952360,28.15661000,48.21336114,16.36936216,18.28800000,18.33266260
2141.00000000,2138.00000000,2138.10000000,D2083,D2611,48.14601038,16.34624142,21.82827000,48.14601130,16.34626411,26.70739000,1.68638409
2142.50000000,2140.50000000,2142.45000000,D2181,D1880,48.21677103,16.36669218,114.79139000,48.21678465,16.36672090,106.43235000,2.61155760
2146.50000000,2146.00000000,2146.00000000,D2177,D2294,48.20795249,16.41844780,109.72800000,48.20795776,16.41844902,117.29139000,0.59384572
2149.00000000,2147.00000000,2147.00000000,D2177,D2294,48.20786043,16.41842829,109.55274000,48.20793486,16.41844415,114.79139000,8.35981632
2163.00000000,2154.00000000,2158.30000000,D1558,D1186,48.19898157,16.37343925,45.72000000,48.19888809,16.37365131,45.72000000,18.84308278
2169.50000000,2158.50000000,2168.20000000,D928,D2770,48.21231235,16.35491803,18.28800000,48.21231194,16.35491593,22.05990000,0.16208633
2169.50000000,2168.50000000,2169.45000000,D2333,D2336,48.20848442,16.38182267,27.43200000,48.20827046,16.38160332,37.18200000,28.81288094
2171.50000000,2171.00000000,2171.00000000,D2045,D2619,48.20107751,16.36862594,9.31926000,48.20086515,16.36887550,16.63065000,29.99475993
2173.00000000,2172.00000000,2172.95000000,D1904,D2786,48.22054705,16.37293135,28.14012000,48.22050967,16.37253730,18.28800000,29.48776409
